Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
convenience,kənvinjəns,0.324,0.433,0.393,0.404,0.04,0.26
resentful,ɹɪzɛntfəl,0.433,0.418,0.393,0.452,0.026,0.325
adventurous,ædvɛnt͡ʃɹ̩əs,0.472,0.405,0.393,0.406,0.012,0.238
empathize,ɛmpəθajz,0.333,0.436,0.393,0.408,0.043,0.308
torment,tɔɹmɛnt,0.483,0.411,0.393,0.381,0.018,0.405
geezer,ɡizɹ̩,0.633,0.506,0.393,0.53,0.113,0.76
cola,kowlə,0.55,0.476,0.393,0.465,0.083,0.948
humiliate,hjumɪliejt,0.533,0.483,0.393,0.5,0.091,0.267
peddler,pɛdlɹ̩,0.5,0.447,0.393,0.458,0.054,0.88
bearer,bɛɹɹ̩,0.417,0.401,0.393,0.363,0.008,0.645
ordinarily,ɔɹdənɛɹəli,0.318,0.36,0.393,0.339,-0.033,0.125
worn,wɔɹn,0.517,0.44,0.393,0.423,0.047,0.67
strangle,stɹæŋɡəl,0.545,0.504,0.393,0.492,0.111,0.835
outfit,awtfɪt,0.45,0.461,0.393,0.446,0.068,0.78
architect,ɑɹkətɛkt,0.583,0.439,0.393,0.427,0.046,0.685
regular,ɹɛɡjəlɹ̩,0.367,0.409,0.393,0.432,0.017,0.35
tonight,tənajt,0.517,0.396,0.393,0.402,0.003,0.483
renew,ɹɪnu,0.55,0.454,0.393,0.448,0.061,0.267
cup,kʌp,0.472,0.538,0.393,0.558,0.145,1.0
diaper,dajpɹ̩,0.683,0.45,0.393,0.456,0.057,0.955
empress,ɛmpɹɛs,0.439,0.42,0.393,0.397,0.027,
aback,əbæk,0.45,0.441,0.393,0.431,0.049,0.162
rubbery,ɹʌbɹ̩i,0.439,0.44,0.393,0.448,0.047,0.56
await,əwejt,0.389,0.386,0.393,0.38,-0.007,0.135
movement,muvmənt,0.433,0.486,0.392,0.478,0.094,0.658
assess,əsɛs,0.317,0.342,0.392,0.332,-0.051,0.315
kayak,kajæk,0.417,0.491,0.392,0.485,0.099,0.925
lived,lɪvd,0.483,0.495,0.392,0.494,0.102,0.345
conceivable,kənsivəbəl,0.333,0.436,0.392,0.426,0.043,0.172
cafe,kəfej,0.45,0.416,0.392,0.42,0.023,0.99
blessing,blɛsɪŋ,0.538,0.475,0.392,0.485,0.082,0.298
propose,pɹəpowz,0.424,0.489,0.392,0.483,0.097,0.298
bewilder,bɪwɪldɹ̩,0.5,0.464,0.392,0.476,0.071,0.24
shameless,ʃejmləs,0.394,0.469,0.392,0.455,0.077,0.222
barrier,bæɹiɹ̩,0.367,0.446,0.392,0.426,0.054,0.852
lover,lʌvɹ̩,0.667,0.456,0.392,0.472,0.064,0.67
oppose,əpowz,0.379,0.451,0.392,0.434,0.059,0.38
memento,mɪmɛntow,0.367,0.428,0.392,0.398,0.036,0.588
valueless,væljuləs,0.4,0.483,0.392,0.465,0.091,0.148
disinterest,dɪsɪntɹ̩əst,0.333,0.414,0.392,0.417,0.022,0.305
asteroid,æstɹ̩ojd,0.667,0.433,0.392,0.433,0.041,0.965
limiting,lɪmətɪŋ,0.474,0.432,0.392,0.443,0.04,0.15
bland,blænd,0.667,0.514,0.392,0.507,0.122,0.345
anchorman,æŋkɹ̩mæn,0.317,0.479,0.392,0.494,0.086,0.93
unsettled,ənsɛtəld,0.424,0.382,0.392,0.358,-0.011,0.312
immutable,ɪmjutəbəl,0.483,0.432,0.392,0.451,0.04,0.125
appreciable,əpɹiʃəbəl,0.517,0.432,0.392,0.453,0.04,0.143
paraphrase,pɛɹəfɹejz,0.242,0.416,0.392,0.389,0.024,0.312
shrivel,ʃɹɪvəl,0.683,0.463,0.392,0.448,0.071,0.642
cyclone,sɪklown,0.591,0.508,0.392,0.508,0.116,0.87
extremity,ɪkstɹɛməti,0.47,0.431,0.392,0.439,0.039,0.518
cadet,kədɛt,0.227,0.389,0.392,0.392,-0.003,0.802
swayed,swejd,0.717,0.476,0.392,0.474,0.084,0.267
dissatisfied,dɪsætəsfajd,0.383,0.428,0.392,0.426,0.036,0.31
stuff,stʌf,0.485,0.484,0.392,0.499,0.092,0.532
burdened,bɹ̩dənd,0.4,0.433,0.392,0.416,0.041,
poetic,powɛtɪk,0.5,0.447,0.392,0.431,0.055,0.22
gynecologist,ɡajnəkɑləd͡ʒəst,0.333,0.438,0.392,0.416,0.046,0.847
chastise,t͡ʃæstajz,0.533,0.484,0.392,0.476,0.092,0.42
disallow,dɪsəlaw,0.417,0.431,0.392,0.426,0.039,0.315
abundance,əbʌndəns,0.567,0.397,0.392,0.406,0.005,0.302
syllabus,sɪləbəs,0.212,0.418,0.392,0.422,0.026,0.768
lot,lɑt,0.35,0.499,0.392,0.484,0.107,0.675
oneness,wʌnnəs,0.611,0.416,0.392,0.405,0.025,0.24
cancer,kænsɹ̩,0.306,0.477,0.392,0.469,0.086,0.715
necessitate,nəsɛsətejt,0.433,0.368,0.392,0.353,-0.024,0.167
suffice,səfajs,0.117,0.432,0.392,0.46,0.04,0.18
fatalism,fejtəlɪzəm,0.318,0.408,0.392,0.404,0.016,0.162
gallbladder,ɡɔlblædɹ̩,0.483,0.494,0.392,0.46,0.102,0.908
mystique,mɪstik,0.53,0.507,0.392,0.516,0.116,0.167
elementary,ɛləmɛntɹi,0.517,0.385,0.392,0.388,-0.007,0.31
occupation,ɑkjəpejʃən,0.217,0.418,0.392,0.431,0.027,0.67
monument,mɑnjəmənt,0.35,0.404,0.392,0.383,0.013,0.895
sociality,sowʃələti,0.394,0.442,0.392,0.42,0.05,0.178
union,junjən,0.4,0.417,0.392,0.411,0.025,0.595
justly,d͡ʒʌstli,0.367,0.513,0.392,0.498,0.121,0.11
spinal,spajnəl,0.333,0.456,0.392,0.46,0.065,0.655
technician,tɛknɪʃən,0.4,0.41,0.392,0.402,0.019,0.775
seventeen,sɛvəntin,0.455,0.402,0.392,0.421,0.01,0.548
methamphetamine,mɛθæmfɛtəmin,0.348,0.422,0.392,0.432,0.03,0.908
bake,bejk,0.652,0.507,0.392,0.506,0.116,0.802
overdress,owvɹ̩dɹɛs,0.533,0.443,0.392,0.438,0.051,0.608
envious,ɛnviəs,0.533,0.372,0.392,0.381,-0.019,0.19
builder,bɪldɹ̩,0.583,0.479,0.392,0.492,0.087,0.742
applied,əplajd,0.318,0.445,0.392,0.431,0.054,0.24
invulnerable,ɪnvʌlnɹ̩əbəl,0.217,0.412,0.392,0.425,0.02,0.295
revivalism,ɹɪvajvəlɪzəm,0.5,0.414,0.391,0.444,0.022,0.125
audition,ɑdɪʃən,0.5,0.394,0.391,0.377,0.002,0.665
virtuous,vɹ̩t͡ʃuəs,0.467,0.47,0.391,0.481,0.079,0.17
unwary,ənwɛɹi,0.25,0.37,0.391,0.36,-0.022,0.24
novel,nɑvəl,0.348,0.426,0.391,0.446,0.034,0.802
scary,skɛɹi,0.694,0.462,0.391,0.461,0.07,0.5
mechanic,məkænɪk,0.455,0.447,0.391,0.45,0.056,0.845
invoice,ɪnvojs,0.264,0.438,0.391,0.437,0.047,0.842
funny,fʌni,0.317,0.43,0.391,0.44,0.039,0.375
adhere,ədhɪɹ,0.467,0.428,0.391,0.468,0.037,0.405
aristocrat,ɹ̩ɪstəkɹæt,0.533,0.43,0.391,0.412,0.038,0.69
profess,pɹəfɛs,0.467,0.421,0.391,0.417,0.03,0.335
ideology,ajdiɑləd͡ʒi,0.517,0.427,0.391,0.401,0.036,0.155
insanity,ɪnsænəti,0.5,0.39,0.391,0.37,-0.001,0.335
ancestral,ænsɛstɹəl,0.367,0.425,0.391,0.4,0.034,0.24
oiled,ojld,0.75,0.482,0.391,0.489,0.09,0.702
windy,wɪndi,0.75,0.449,0.391,0.456,0.058,0.715
jade,d͡ʒejd,0.517,0.466,0.391,0.443,0.075,0.845
concise,kənsajs,0.35,0.455,0.391,0.454,0.064,0.22
explanatory,ɪksplænətɔɹi,0.433,0.444,0.391,0.417,0.053,0.178
of,ʌv,0.273,0.421,0.391,0.429,0.03,0.167
whisperer,wɪspɹ̩ɹ̩,0.85,0.458,0.391,0.474,0.067,0.702
factual,fækt͡ʃuəl,0.267,0.508,0.391,0.503,0.117,0.353
religion,ɹɪlɪd͡ʒən,0.317,0.417,0.391,0.417,0.026,0.178
prod,pɹɑd,0.617,0.505,0.391,0.507,0.114,0.692
England,ɪŋɡlənd,0.3,0.477,0.391,0.487,0.086,
spotlight,spɑtlajt,0.6,0.498,0.391,0.5,0.107,0.908
champagne,ʃæmpejn,0.438,0.48,0.391,0.474,0.089,0.955
satiable,sɑtəbəl,0.333,0.422,0.391,0.438,0.031,0.167
motel,mowtɛl,0.403,0.46,0.391,0.462,0.069,0.982
courteous,kɹ̩tiəs,0.483,0.444,0.391,0.427,0.053,0.242
jeopardy,d͡ʒɛpɹ̩di,0.444,0.443,0.391,0.461,0.052,0.232
pivot,pɪvət,0.375,0.42,0.391,0.435,0.029,0.68
migraine,majɡɹejn,0.545,0.465,0.391,0.462,0.074,0.55
nun,nʌn,0.346,0.402,0.391,0.409,0.011,0.98
correction,kɹ̩ɛkʃən,0.467,0.44,0.391,0.433,0.049,0.5
welfare,wɛlfɛɹ,0.467,0.42,0.391,0.418,0.03,0.392
parted,pɑɹtəd,0.417,0.443,0.391,0.464,0.053,0.462
erroneous,ɛɹowniəs,0.424,0.39,0.391,0.428,-0.001,0.17
retort,ɹitɔɹt,0.333,0.446,0.391,0.465,0.055,0.438
uranium,jɹ̩ejniəm,0.318,0.383,0.391,0.38,-0.008,0.822
vest,vɛst,0.273,0.438,0.391,0.442,0.047,0.88
indulgence,ɪndʌld͡ʒəns,0.517,0.441,0.391,0.422,0.05,0.202
drainage,dɹejnəd͡ʒ,0.591,0.425,0.391,0.434,0.035,0.74
inquest,ɪnkwɛst,0.233,0.457,0.391,0.436,0.067,
lifer,lajfɹ̩,0.53,0.461,0.391,0.453,0.07,0.57
open,owpən,0.621,0.429,0.391,0.412,0.039,0.552
footwear,fʊtwɛɹ,0.417,0.439,0.391,0.448,0.049,0.915
movie,muvi,0.333,0.532,0.391,0.492,0.141,0.898
gimmick,ɡɪmɪk,0.617,0.498,0.391,0.492,0.107,0.335
tendency,tɛndənsi,0.4,0.396,0.391,0.413,0.005,0.208
belly,bɛli,0.65,0.446,0.391,0.451,0.056,0.95
wolverine,wʊlvɹ̩in,0.5,0.479,0.391,0.47,0.088,0.942
margarine,mɑɹd͡ʒɹ̩ən,0.333,0.433,0.39,0.442,0.043,0.895
realization,ɹiləzejʃən,0.333,0.423,0.39,0.416,0.032,0.135
poem,powəm,0.47,0.453,0.39,0.435,0.063,0.758
aloud,əlawd,0.583,0.437,0.39,0.44,0.046,0.525
inhale,ɪnhejl,0.6,0.462,0.39,0.453,0.072,0.71
spore,spɔɹ,0.6,0.478,0.39,0.482,0.088,0.785
discomfort,dɪskʌmfɹ̩t,0.6,0.482,0.39,0.486,0.091,0.32
emotional,ɪmowʃənəl,0.45,0.42,0.39,0.401,0.029,0.25
fizz,fɪz,0.75,0.466,0.39,0.476,0.075,0.905
concur,kənkɹ̩,0.403,0.464,0.39,0.429,0.074,0.27
sardine,sɑɹdin,0.5,0.472,0.39,0.469,0.082,1.0
bassinet,bæsɪnɛt,0.25,0.408,0.39,0.399,0.018,0.928
sooner,sunɹ̩,0.417,0.487,0.39,0.486,0.096,0.277
skin,skɪn,0.4,0.498,0.39,0.498,0.108,0.948
eyeball,ajbɔl,0.348,0.44,0.39,0.459,0.05,0.98
stagnant,stæɡnənt,0.467,0.458,0.39,0.443,0.068,0.518
wiry,wɪɹi,0.576,0.449,0.39,0.451,0.058,0.448
steady,stɛdi,0.517,0.423,0.39,0.439,0.033,0.312
salvage,sælvəd͡ʒ,0.359,0.478,0.39,0.446,0.087,0.552
magnetism,mæɡnətɪzəm,0.383,0.423,0.39,0.397,0.033,0.385
drop,dɹɑp,0.683,0.505,0.39,0.5,0.115,0.802
rev,ɹɛv,0.606,0.396,0.39,0.422,0.006,
recreation,ɹɛkɹiejʃən,0.283,0.421,0.39,0.437,0.031,0.455
aerosol,ɛɹəsɑl,0.45,0.383,0.39,0.399,-0.007,0.808
helium,hiliəm,0.233,0.482,0.39,0.487,0.092,0.74
testicular,tɛstɪkjəlɹ̩,0.436,0.421,0.39,0.406,0.031,0.678
fluoride,flʊɹajd,0.212,0.477,0.39,0.481,0.087,0.842
disguise,dɪsɡajz,0.545,0.481,0.39,0.478,0.091,0.742
fortune,fɔɹt͡ʃən,0.483,0.418,0.39,0.432,0.027,0.475
department,dɪpɑɹtmənt,0.364,0.448,0.39,0.44,0.058,0.575
caution,kɑʃən,0.389,0.457,0.39,0.479,0.067,0.26
predetermine,pɹɛdətɹ̩mɪn,0.333,0.407,0.39,0.406,0.017,0.345
either,iðɹ̩,0.167,0.491,0.39,0.483,0.101,0.202
harpsichord,hɑɹpsəkɔɹd,0.333,0.483,0.39,0.483,0.093,0.918
purr,pɹ̩,0.967,0.491,0.39,0.49,0.101,0.75
sociocultural,sowsəkʌlt͡ʃɹ̩əl,0.533,0.464,0.39,0.452,0.074,0.17
professionalize,pɹəfɛʃənəlajz,0.6,0.407,0.39,0.409,0.017,0.16
hee-haw,hi-hɔ,0.917,0.504,0.39,0.488,0.114,
treadmill,tɹɛdmɪl,0.591,0.449,0.39,0.457,0.059,0.982
charter,t͡ʃɑɹtɹ̩,0.182,0.476,0.39,0.449,0.086,0.538
swear,swɛɹ,0.55,0.449,0.39,0.451,0.059,0.363
raising,ɹejzɪŋ,0.5,0.449,0.39,0.45,0.059,0.5
scarcely,skɛɹsli,0.333,0.504,0.39,0.491,0.114,0.208
koala,kowɑlə,0.364,0.453,0.39,0.434,0.063,0.942
sorry,sɑɹi,0.606,0.463,0.39,0.483,0.073,0.225
earnings,ɹ̩nɪŋz,0.576,0.456,0.39,0.482,0.066,0.847
investigation,ɪnvɛstəɡejʃən,0.467,0.403,0.39,0.428,0.013,0.38
serendipitous,sɛɹəndɪpɪtəs,0.333,0.389,0.39,0.398,-0.001,0.105
loyalty,lojəlti,0.394,0.443,0.39,0.432,0.054,0.143
undaunted,əndɔntɪd,0.403,0.378,0.39,0.364,-0.012,0.242
solidify,səlɪdəfaj,0.5,0.395,0.39,0.402,0.005,0.54
perfectionist,pɹ̩fɛkʃənəst,0.417,0.437,0.39,0.428,0.047,0.455
totem,towtəm,0.364,0.444,0.39,0.443,0.054,0.75
brilliant,bɹɪljənt,0.617,0.451,0.39,0.464,0.062,0.267
seaport,sipɔɹt,0.567,0.474,0.39,0.458,0.084,0.893
amendatory,əmɛndətɔɹi,0.167,0.353,0.39,0.357,-0.037,0.15
voter,vowtɹ̩,0.4,0.469,0.39,0.452,0.079,0.732
pendant,pɛndənt,0.359,0.403,0.39,0.403,0.013,0.938
fellowship,fɛlowʃɪp,0.348,0.473,0.39,0.484,0.084,0.32
misunderstood,mɪsəndɹ̩stʊd,0.433,0.436,0.39,0.424,0.047,0.295
fidget,fɪd͡ʒɪt,0.667,0.45,0.39,0.417,0.061,0.518
perfectible,pɹ̩fɛktəbəl,0.2,0.438,0.39,0.449,0.048,0.13
lineage,lɪniəd͡ʒ,0.533,0.425,0.39,0.415,0.035,0.538
haircut,hɛɹkʌt,0.545,0.472,0.39,0.465,0.082,0.942
vivid,vɪvəd,0.783,0.405,0.39,0.406,0.015,0.26
drift,dɹɪft,0.717,0.477,0.39,0.487,0.088,0.518
rotate,ɹowtejt,0.35,0.454,0.39,0.443,0.065,0.612
wedlock,wɛdlɑk,0.321,0.48,0.39,0.485,0.091,0.322
air,ɛɹ,0.383,0.312,0.39,0.316,-0.078,0.778
darken,dɑɹkən,0.561,0.444,0.39,0.42,0.054,0.575
dude,dud,0.606,0.532,0.389,0.565,0.143,0.732
participant,pɑɹtɪsəpənt,0.269,0.429,0.389,0.4,0.04,0.595
bean,bin,0.433,0.505,0.389,0.492,0.115,1.0
sold,sowld,0.417,0.531,0.389,0.528,0.141,0.49
governor,ɡʌvɹ̩nɹ̩,0.267,0.447,0.389,0.444,0.058,0.768
admittance,ədmɪtəns,0.35,0.395,0.389,0.401,0.005,0.315
medic,mɛdɪk,0.439,0.43,0.389,0.424,0.04,0.857
gonna,ɡɑnə,0.517,0.404,0.389,0.38,0.015,
seat,sit,0.485,0.502,0.389,0.5,0.113,0.945
untrue,əntɹu,0.383,0.44,0.389,0.424,0.05,0.277
shaver,ʃejvɹ̩,0.533,0.454,0.389,0.445,0.064,0.837
archery,ɑɹt͡ʃɹ̩i,0.367,0.455,0.389,0.414,0.066,0.732
dissociate,dɪsowsiejt,0.5,0.447,0.389,0.428,0.058,0.155
qualitative,kwɑlətejtɪv,0.217,0.449,0.389,0.429,0.06,0.26
legend,lɛd͡ʒənd,0.483,0.415,0.389,0.41,0.026,0.49
mundane,məndejn,0.25,0.407,0.389,0.379,0.017,0.23
octagonal,ɑktæɡənəl,0.7,0.434,0.389,0.417,0.044,0.812
laid,lejd,0.464,0.463,0.389,0.462,0.074,0.65
refrain,ɹɪfɹejn,0.436,0.434,0.389,0.445,0.045,0.402
oppressive,əpɹɛsɪv,0.433,0.397,0.389,0.415,0.008,0.16
analysis,ənæləsəs,0.333,0.366,0.389,0.359,-0.023,0.39
sear,sɪɹ,0.45,0.454,0.389,0.427,0.064,0.648
decipher,dɪsajfɹ̩,0.333,0.43,0.389,0.442,0.041,0.458
solace,sɑləs,0.5,0.45,0.389,0.422,0.061,0.26
purchase,pɹ̩t͡ʃəs,0.394,0.467,0.389,0.455,0.077,0.49
tink,tɪŋk,0.617,0.528,0.389,0.541,0.139,
limitation,lɪmɪtejʃən,0.372,0.421,0.389,0.427,0.031,0.295
triple,tɹɪpəl,0.514,0.451,0.389,0.448,0.062,0.648
ferocity,fɹ̩ɑsəti,0.517,0.41,0.389,0.4,0.021,0.19
grits,ɡɹɪts,0.542,0.515,0.389,0.543,0.126,0.935
interpretive,ɪntɹ̩pɹətɪv,0.55,0.421,0.389,0.399,0.032,0.175
arena,ɹ̩inə,0.478,0.335,0.389,0.352,-0.054,0.958
librarian,lajbɹɛɹiən,0.3,0.418,0.389,0.451,0.029,0.85
icing,ajsɪŋ,0.55,0.446,0.389,0.465,0.057,0.915
education,ɛd͡ʒəkejʃən,0.283,0.39,0.389,0.373,0.001,0.483
facilitation,fəsɪlətejʃən,0.4,0.396,0.389,0.401,0.007,0.202
flexible,flɛksəbəl,0.485,0.455,0.389,0.494,0.066,0.41
supper,sʌpɹ̩,0.372,0.458,0.389,0.448,0.07,0.908
segment,sɛɡmənt,0.417,0.436,0.389,0.427,0.047,0.6
exquisite,ɛkskwəzət,0.717,0.444,0.389,0.44,0.055,0.195
ditty,dɪti,0.533,0.426,0.389,0.435,0.037,
nemesis,nɛməsɪs,0.367,0.382,0.389,0.389,-0.007,0.473
day,dej,0.394,0.404,0.389,0.405,0.015,0.73
startle,stɑɹtəl,0.583,0.463,0.389,0.462,0.074,0.282
virgin,vɹ̩d͡ʒɪn,0.621,0.456,0.389,0.46,0.067,0.578
copier,kɑpiɹ̩,0.333,0.485,0.389,0.466,0.097,0.93
cynical,sɪnɪkəl,0.348,0.43,0.389,0.453,0.042,0.16
integrate,ɪntəɡɹejt,0.1,0.422,0.389,0.418,0.033,0.27
vane,vejn,0.359,0.431,0.389,0.42,0.042,0.71
camera,kæmɹ̩ə,0.217,0.411,0.389,0.426,0.022,1.0
dishearten,dɪʃhɑɹtən,0.424,0.458,0.389,0.476,0.07,0.17
fossilize,fɑsəlajz,0.633,0.446,0.388,0.436,0.057,0.548
conversational,kɑnvɹ̩sejʃənəl,0.485,0.438,0.388,0.404,0.049,0.322
more,mɔɹ,0.317,0.428,0.388,0.407,0.039,0.342
underarm,ʌndɹ̩ɑɹm,0.485,0.436,0.388,0.453,0.047,0.908
weightless,wejtləs,0.517,0.449,0.388,0.467,0.061,0.58
nipper,nɪpɹ̩,0.595,0.425,0.388,0.417,0.037,
storage,stɔɹəd͡ʒ,0.533,0.428,0.388,0.449,0.039,0.618
martyr,mɑɹtɹ̩,0.567,0.462,0.388,0.459,0.074,0.518
unhesitating,ənhɛzətejtɪŋ,0.25,0.393,0.388,0.383,0.005,0.22
mover,muvɹ̩,0.433,0.514,0.388,0.483,0.126,0.688
stuffy,stʌfi,0.8,0.47,0.388,0.478,0.082,0.402
appear,əpɪɹ,0.485,0.387,0.388,0.399,-0.002,0.532
pour,pɔɹ,0.433,0.446,0.388,0.444,0.058,0.785
decadence,dɛkədəns,0.317,0.388,0.388,0.403,-0.0,0.305
handsome,hænsəm,0.567,0.462,0.388,0.476,0.074,0.408
figurative,fɪɡjɹ̩ətɪv,0.258,0.418,0.388,0.42,0.03,0.095
sternum,stɹ̩nəm,0.25,0.434,0.388,0.429,0.046,0.923
trite,tɹajt,0.35,0.464,0.388,0.459,0.076,0.272
fabulous,fæbjələs,0.483,0.427,0.388,0.435,0.039,0.28
vision,vɪʒən,0.561,0.414,0.388,0.41,0.026,0.598
grievous,ɡɹivəs,0.348,0.483,0.388,0.471,0.095,0.22
suggestible,səɡd͡ʒɛstəbəl,0.217,0.432,0.388,0.395,0.044,0.198
ore,ɔɹ,0.4,0.349,0.388,0.358,-0.039,0.87
demeaning,dɪminɪŋ,0.333,0.448,0.388,0.456,0.06,0.213
equilateral,ɛkwəlætɹ̩əl,0.233,0.408,0.388,0.388,0.02,0.425
untruthful,əntɹʌθfəl,0.35,0.44,0.388,0.438,0.052,0.19
steer,stɪɹ,0.467,0.47,0.388,0.475,0.082,0.798
ago,əɡow,0.317,0.434,0.388,0.408,0.046,0.105
deplorable,dɪplɔɹəbəl,0.383,0.427,0.388,0.436,0.039,0.195
determinative,dɪtɹ̩mənətɪv,0.217,0.388,0.388,0.381,-0.0,0.2
queue,kju,0.333,0.568,0.388,0.559,0.18,0.465
impermanent,ɪmpɹ̩mənənt,0.288,0.41,0.388,0.409,0.022,0.167
fizzle,fɪzəl,0.939,0.432,0.388,0.456,0.044,0.722
detour,dɪtʊɹ,0.383,0.43,0.388,0.436,0.042,0.665
defendant,dɪfɛndənt,0.288,0.391,0.388,0.378,0.003,0.7
poignancy,pojnjənsi,0.357,0.432,0.388,0.457,0.044,0.162
yearn,jɹ̩n,0.7,0.417,0.388,0.394,0.029,0.19
contain,kəntejn,0.4,0.423,0.388,0.408,0.035,0.435
insensible,ɪnsɛnsəbəl,0.4,0.395,0.388,0.395,0.007,0.13
sherry,ʃɛɹi,0.3,0.426,0.388,0.444,0.038,0.83
prying,pɹajɪŋ,0.55,0.47,0.388,0.479,0.082,0.538
irritant,ɪɹətənt,0.561,0.361,0.388,0.377,-0.027,0.668
bubonic,bjubɑnɪk,0.267,0.505,0.388,0.498,0.117,0.408
dreidel,dɹajdəl,0.379,0.44,0.388,0.429,0.052,0.97
forearm,fɔɹɑɹm,0.47,0.453,0.388,0.431,0.065,0.923
opinion,əpɪnjən,0.242,0.359,0.388,0.373,-0.029,0.232
compartment,kəmpɑɹtmənt,0.417,0.465,0.388,0.459,0.077,0.642
leathery,lɛðɹ̩i,0.55,0.442,0.388,0.454,0.054,0.6
relationship,ɹilejʃənʃɪp,0.409,0.463,0.388,0.47,0.075,0.45
decay,dəkej,0.483,0.406,0.388,0.403,0.018,0.722
naturally,næt͡ʃɹ̩əli,0.367,0.421,0.388,0.411,0.033,0.12
dozy,dowzi,0.633,0.485,0.388,0.475,0.097,
road,ɹowd,0.383,0.492,0.388,0.501,0.104,0.938
driven,dɹɪvən,0.617,0.409,0.388,0.389,0.021,0.322
cage,kejd͡ʒ,0.561,0.511,0.388,0.517,0.123,1.0
discovery,dɪskʌvɹ̩i,0.455,0.455,0.388,0.451,0.068,0.34
cackle,kækəl,0.717,0.493,0.388,0.489,0.106,0.658
psychic,sajkɪk,0.283,0.496,0.387,0.491,0.109,0.342
rodeo,ɹowdiow,0.455,0.471,0.387,0.476,0.084,0.952
exploit,ɛksplojt,0.603,0.492,0.387,0.472,0.104,0.17
urology,jɹ̩ɑləd͡ʒi,0.25,0.422,0.387,0.419,0.034,0.518
diligence,dɪləd͡ʒəns,0.359,0.419,0.387,0.414,0.031,0.242
whispering,wɪspɹ̩ɪŋ,0.727,0.473,0.387,0.46,0.085,0.592
godfather,ɡɑdfɑðɹ̩,0.3,0.502,0.387,0.49,0.114,0.785
mechanism,mɛkənɪzəm,0.533,0.389,0.387,0.422,0.001,0.668
irate,ajɹejt,0.333,0.416,0.387,0.43,0.029,0.34
viral,vajɹəl,0.417,0.435,0.387,0.433,0.048,0.49
landlord,lændlɔɹd,0.633,0.473,0.387,0.471,0.086,0.915
prosperous,pɹɑspɹ̩əs,0.409,0.47,0.387,0.469,0.082,0.37
recovery,ɹəkʌvɹ̩i,0.4,0.421,0.387,0.442,0.033,0.42
officiate,əfɪʃiejt,0.367,0.405,0.387,0.397,0.017,0.395
elevate,ɛləvejt,0.633,0.376,0.387,0.402,-0.011,0.592
develop,dɪvɛləp,0.455,0.405,0.387,0.434,0.018,0.218
capsule,kæpsəl,0.533,0.497,0.387,0.489,0.11,0.88
idyllic,ajdɪlɪk,0.369,0.446,0.387,0.465,0.059,0.182
vegetarian,vɛd͡ʒətɛɹiən,0.2,0.357,0.387,0.342,-0.03,0.692
wondrous,wʌndɹəs,0.5,0.44,0.387,0.416,0.053,0.115
derogatory,dɹ̩ɑɡətɔɹi,0.417,0.404,0.387,0.413,0.017,0.288
painted,pejntəd,0.467,0.422,0.387,0.416,0.035,0.875
livid,lɪvɪd,0.583,0.447,0.387,0.447,0.06,0.38
workaholic,wɹ̩kəhɑlɪk,0.6,0.489,0.387,0.482,0.102,0.36
abbey,æbi,0.233,0.453,0.387,0.45,0.066,
tropical,tɹɑpɪkəl,0.5,0.467,0.387,0.43,0.08,0.562
evaluate,ɪvæljuejt,0.485,0.444,0.387,0.438,0.057,0.213
civil,sɪvəl,0.389,0.432,0.387,0.402,0.045,0.267
altar,ɔltɹ̩,0.25,0.418,0.387,0.44,0.031,0.962
by,baj,0.333,0.464,0.387,0.44,0.077,0.138
gave,ɡejv,0.333,0.488,0.387,0.481,0.102,0.345
different,dɪfɹ̩ənt,0.267,0.398,0.387,0.357,0.011,0.242
fortify,fɔɹtɪfaj,0.467,0.42,0.387,0.437,0.033,0.335
sensible,sɛnsəbəl,0.364,0.404,0.387,0.394,0.017,0.13
opener,owpənɹ̩,0.317,0.415,0.387,0.396,0.028,0.702
blockade,blɑkejd,0.433,0.503,0.387,0.474,0.116,0.812
ceramics,sɹ̩æmɪks,0.409,0.477,0.387,0.477,0.09,0.905
prudential,pɹudɛnt͡ʃəl,0.194,0.47,0.387,0.475,0.083,0.16
competency,kɑmpətənsi,0.202,0.447,0.387,0.422,0.06,0.202
randomize,ɹændəmajz,0.444,0.428,0.387,0.436,0.041,0.24
vermin,vɹ̩mɪn,0.47,0.443,0.387,0.45,0.056,0.87
roaring,ɹɔɹɪŋ,0.717,0.425,0.387,0.423,0.039,0.625
fashionable,fæʃənəbəl,0.5,0.406,0.387,0.416,0.019,0.232
bridle,bɹajdəl,0.25,0.457,0.387,0.491,0.07,0.817
fathom,fæðəm,0.55,0.46,0.387,0.475,0.074,0.267
indelicate,ɪndɛlɪkət,0.354,0.396,0.387,0.387,0.01,0.267
stiffen,stɪfən,0.467,0.417,0.387,0.444,0.03,0.705
couple,kʌpəl,0.515,0.475,0.387,0.463,0.089,0.732
rigid,ɹɪd͡ʒəd,0.733,0.415,0.387,0.421,0.029,0.615
liberal,lɪbɹ̩əl,0.467,0.44,0.387,0.426,0.053,0.167
satisfactory,sætəsfæktɹi,0.455,0.467,0.387,0.466,0.08,0.2
robin,ɹɑbən,0.467,0.418,0.387,0.408,0.031,0.903
slate,slejt,0.5,0.486,0.387,0.454,0.099,0.895
