Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
affirmation,æfɹ̩mejʃən,0.367,0.417,0.489,0.393,-0.072,0.28
reform,ɹəfɔɹm,0.333,0.417,0.333,0.391,0.084,0.25
spontaneity,spɑntəniəti,0.217,0.417,0.435,0.402,-0.018,0.175
informal,ɪnfɔɹməl,0.317,0.417,0.251,0.394,0.165,0.305
cylinder,sɪləndɹ̩,0.383,0.417,0.382,0.426,0.035,0.91
infantry,ɪnfəntɹi,0.352,0.417,0.418,0.418,-0.001,0.75
sophisticated,səfɪstəkejtɪd,0.55,0.417,0.349,0.435,0.068,0.22
insistent,ɪnsɪstənt,0.383,0.417,0.477,0.429,-0.061,0.18
inflammation,ɪnfləmejʃən,0.533,0.417,0.406,0.435,0.011,0.59
near,nɪɹ,0.517,0.417,0.491,0.415,-0.074,0.448
yearn,jɹ̩n,0.7,0.417,0.388,0.394,0.029,0.19
aggravation,æɡɹəvejʃən,0.55,0.417,0.431,0.426,-0.014,0.132
otherness,ʌðɹ̩nəs,0.417,0.417,0.374,0.414,0.043,0.155
undue,əndu,0.53,0.417,0.369,0.418,0.047,0.167
undo,əndu,0.65,0.417,0.349,0.424,0.067,0.39
canyon,kænjən,0.573,0.417,0.406,0.453,0.011,0.952
bet,bɛt,0.35,0.417,0.432,0.412,-0.016,0.525
minus,majnəs,0.486,0.417,0.305,0.417,0.112,0.342
agonize,æɡənajz,0.567,0.417,0.277,0.426,0.139,0.242
omnipresent,ɑmnɪpɹɛzənt,0.431,0.417,0.44,0.416,-0.023,0.105
endearing,ɛndiɹɪŋ,0.47,0.417,0.374,0.426,0.043,0.225
turban,tɹ̩bən,0.3,0.417,0.419,0.41,-0.002,0.94
preference,pɹɛfɹ̩əns,0.424,0.417,0.563,0.432,-0.147,0.257
visible,vɪzəbəl,0.47,0.417,0.383,0.445,0.033,0.52
awful,ɑfəl,0.333,0.416,0.382,0.411,0.034,0.23
radial,ɹejdiəl,0.333,0.416,0.411,0.393,0.005,0.483
illumination,ɪlumənejʃən,0.667,0.416,0.396,0.435,0.021,0.57
salsa,sɔlsə,0.394,0.416,0.404,0.409,0.012,0.925
waterway,wɔtɹ̩wej,0.467,0.416,0.523,0.445,-0.106,0.85
lighten,lajtən,0.53,0.416,0.382,0.413,0.034,0.483
unwind,ənwajnd,0.394,0.416,0.354,0.407,0.062,0.38
threaded,θɹɛdəd,0.394,0.416,0.378,0.426,0.039,0.69
emancipate,ɪmænsəpejt,0.25,0.416,0.36,0.416,0.057,0.322
infection,ɪnfɛkʃən,0.45,0.416,0.296,0.421,0.12,0.775
tourism,tʊɹɪzəm,0.515,0.416,0.32,0.437,0.096,0.5
oneness,wʌnnəs,0.611,0.416,0.392,0.405,0.025,0.24
paraphrase,pɛɹəfɹejz,0.242,0.416,0.392,0.389,0.024,0.312
vicarious,vajkɛɹiəs,0.379,0.416,0.421,0.426,-0.005,0.083
anxiety,æŋzajəti,0.5,0.416,0.322,0.43,0.095,0.302
native,nejtɪv,0.317,0.416,0.456,0.426,-0.039,0.507
satire,sætajɹ̩,0.197,0.416,0.416,0.424,-0.0,0.24
jealousy,d͡ʒɛləsi,0.417,0.416,0.33,0.411,0.087,0.2
influenza,ɪnfluɛnzə,0.583,0.416,0.374,0.422,0.042,0.698
unify,junəfaj,0.562,0.416,0.473,0.428,-0.057,0.332
oblivious,əblɪviəs,0.394,0.416,0.421,0.428,-0.004,0.232
comedian,kəmidiən,0.526,0.416,0.42,0.398,-0.004,0.76
raider,ɹejdɹ̩,0.611,0.416,0.537,0.408,-0.121,0.575
impersonal,ɪmpɹ̩sənəl,0.317,0.416,0.373,0.407,0.043,0.172
inbred,ɪnbɹɛd,0.347,0.416,0.448,0.414,-0.031,0.315
passivism,pæsəvɪzəm,0.242,0.416,0.358,0.413,0.059,0.157
investment,ɪnvɛstmənt,0.449,0.416,0.398,0.45,0.018,0.648
deli,dɛli,0.379,0.416,0.528,0.416,-0.112,0.893
information,ɪnfɹ̩mejʃən,0.381,0.416,0.436,0.459,-0.02,0.468
incorrigible,ɪnkɑɹəd͡ʒəbəl,0.3,0.416,0.375,0.404,0.041,0.277
petty,pɛti,0.515,0.416,0.429,0.426,-0.013,0.272
stereotype,stɛɹiətajp,0.45,0.416,0.397,0.396,0.02,0.25
recite,ɹəsajt,0.317,0.416,0.578,0.426,-0.162,0.732
objectify,əbd͡ʒɛktəfaj,0.394,0.416,0.511,0.406,-0.094,0.143
unsung,ənsʌŋ,0.319,0.416,0.383,0.415,0.033,0.192
alive,əlajv,0.45,0.416,0.531,0.423,-0.114,0.535
vial,vajəl,0.3,0.416,0.427,0.399,-0.011,0.785
rudder,ɹʌdɹ̩,0.359,0.416,0.378,0.409,0.039,0.93
burden,bɹ̩dən,0.433,0.416,0.443,0.405,-0.027,0.408
interrelated,ɪntɹ̩ɹɪlejtɪd,0.25,0.416,0.489,0.438,-0.073,0.143
informer,ɪnfɔɹmɹ̩,0.49,0.416,0.4,0.416,0.016,0.538
emotionalist,ɪmowʃənələst,0.583,0.416,0.463,0.424,-0.047,0.155
matron,mejtɹən,0.283,0.416,0.401,0.438,0.015,0.732
island,ajlənd,0.467,0.416,0.369,0.426,0.047,0.99
commission,kəmɪʃən,0.333,0.416,0.493,0.403,-0.077,0.51
dungeon,dʌnd͡ʒən,0.641,0.416,0.416,0.423,-0.0,0.83
evasive,ɪvejsɪv,0.517,0.416,0.425,0.41,-0.009,0.242
invade,ɪnvejd,0.515,0.416,0.401,0.413,0.015,0.57
inconvenient,ɪnkənvinjənt,0.318,0.416,0.409,0.406,0.007,0.115
irresolute,ɪɹəsəlut,0.222,0.416,0.503,0.416,-0.087,
sullen,sʌlən,0.321,0.416,0.336,0.398,0.08,0.368
olive,ɑləv,0.3,0.416,0.456,0.413,-0.04,0.975
lava,lɑvə,0.517,0.416,0.444,0.434,-0.028,0.955
suspender,səspɛndɹ̩,0.3,0.416,0.43,0.414,-0.014,0.885
Sessions,sɛʃənz,0.258,0.416,0.456,0.426,-0.04,
telephone,tɛləfown,0.347,0.416,0.314,0.393,0.102,0.99
mascara,mæskɛɹə,0.183,0.416,0.456,0.402,-0.04,0.982
bed,bɛd,0.333,0.416,0.519,0.389,-0.103,1.0
transcendent,tɹænsɛndənt,0.318,0.416,0.37,0.407,0.046,0.16
irate,ajɹejt,0.333,0.416,0.387,0.43,0.029,0.34
inflammatory,ɪnflæmətɔɹi,0.423,0.416,0.368,0.417,0.048,0.4
audacious,ɑdejʃəs,0.403,0.416,0.479,0.376,-0.063,0.157
inherent,ɪnhɪɹənt,0.433,0.416,0.382,0.423,0.034,0.16
cafe,kəfej,0.45,0.416,0.392,0.42,0.023,0.99
ridiculous,ɹɪdɪkjələs,0.55,0.416,0.451,0.41,-0.036,0.198
taken,tejkən,0.4,0.416,0.44,0.421,-0.024,0.415
unashamed,ʌnəʃejmd,0.333,0.416,0.491,0.437,-0.076,0.167
nasal,nejzəl,0.576,0.416,0.553,0.458,-0.137,0.708
infertile,ɪnfɹ̩təl,0.444,0.416,0.402,0.373,0.014,0.365
snare,snɛɹ,0.567,0.416,0.485,0.411,-0.07,0.725
connection,kənɛkʃən,0.424,0.416,0.401,0.411,0.014,0.5
hour,awɹ̩,0.273,0.416,0.45,0.41,-0.035,0.525
our,awɹ̩,0.333,0.416,0.422,0.379,-0.006,0.242
specify,spɛsəfaj,0.317,0.416,0.453,0.407,-0.037,0.325
impressionist,ɪmpɹɛʃənəst,0.517,0.416,0.444,0.428,-0.028,0.422
seasonal,sizənəl,0.483,0.416,0.418,0.422,-0.002,0.49
paralysis,pɹ̩æləsəs,0.621,0.416,0.4,0.4,0.015,0.63
embezzle,ɪmbɛzəl,0.667,0.416,0.454,0.434,-0.039,0.422
inspirational,ɪnspɹ̩ejʃənəl,0.5,0.416,0.511,0.446,-0.095,0.14
manifesto,mænəfɛstow,0.517,0.416,0.442,0.433,-0.026,0.56
refinery,ɹɪfajnɹ̩i,0.3,0.416,0.471,0.409,-0.056,0.898
evaporate,ɪvæpɹ̩ejt,0.367,0.416,0.429,0.417,-0.014,0.572
meant,mɛnt,0.167,0.416,0.465,0.424,-0.05,0.125
nuzzle,nʌzəl,0.733,0.416,0.368,0.407,0.047,0.768
justifiable,d͡ʒʌstəfajəbəl,0.167,0.416,0.364,0.416,0.052,0.215
premeditated,pɹimɛdətejtɪd,0.583,0.416,0.525,0.383,-0.11,
perforated,pɹ̩fɹ̩ejtəd,0.567,0.416,0.4,0.424,0.016,0.778
dissertation,dɪsɹ̩tejʃən,0.433,0.416,0.513,0.418,-0.098,0.452
summit,sʌmət,0.515,0.416,0.47,0.411,-0.054,0.802
fire,fajɹ̩,0.467,0.415,0.481,0.437,-0.065,0.92
interval,ɪntɹ̩vəl,0.412,0.415,0.43,0.392,-0.014,0.392
credulous,kɹɛdjələs,0.318,0.415,0.412,0.392,0.003,
unusual,ənjuʒəwəl,0.409,0.415,0.338,0.415,0.078,0.302
autograph,ɔtəɡɹæf,0.364,0.415,0.444,0.391,-0.028,0.808
wrecker,ɹɛkɹ̩,0.636,0.415,0.462,0.402,-0.047,0.822
baton,bətɑn,0.389,0.415,0.38,0.398,0.035,0.91
bonnet,bɑnət,0.35,0.415,0.433,0.402,-0.018,0.982
duration,dʊɹejʃən,0.3,0.415,0.411,0.419,0.004,0.27
naked,nejkəd,0.5,0.415,0.509,0.419,-0.093,0.875
gentle,d͡ʒɛntəl,0.485,0.415,0.367,0.397,0.048,0.382
wellness,wɛlnəs,0.633,0.415,0.461,0.4,-0.045,0.25
basin,bejsən,0.359,0.415,0.408,0.427,0.007,0.908
delighted,dɪlajtəd,0.47,0.415,0.379,0.455,0.037,0.465
vandalism,vændəlɪzəm,0.25,0.415,0.496,0.433,-0.081,0.618
instrument,ɪnstɹəmənt,0.383,0.415,0.509,0.395,-0.094,0.817
deliverance,dɪlɪvɹ̩əns,0.233,0.415,0.398,0.426,0.017,0.335
unsparing,ənspɛɹɪŋ,0.267,0.415,0.348,0.412,0.067,
unaccustomed,ʌnəkʌstəmd,0.394,0.415,0.465,0.417,-0.05,0.198
saucer,sɔsɹ̩,0.591,0.415,0.351,0.405,0.064,0.948
mozzarella,mɑtsɑɹɛlə,0.283,0.415,0.463,0.429,-0.048,0.972
incredulous,ɪnkɹɛd͡ʒələs,0.212,0.415,0.362,0.409,0.053,0.26
accident,æksədənt,0.45,0.415,0.398,0.406,0.017,0.565
optimum,ɑptəməm,0.417,0.415,0.409,0.412,0.006,0.19
knowledgeable,nɑləd͡ʒəbəl,0.364,0.415,0.318,0.426,0.097,0.23
regulate,ɹɛɡjəlejt,0.25,0.415,0.54,0.44,-0.125,0.257
expedition,ɛkspədɪʃən,0.417,0.415,0.483,0.417,-0.068,0.49
certificate,sɹ̩tʌfəkət,0.3,0.415,0.48,0.396,-0.065,0.898
optimism,ɑptəmɪzəm,0.333,0.415,0.42,0.405,-0.005,0.12
rigid,ɹɪd͡ʒəd,0.733,0.415,0.387,0.421,0.029,0.615
alligator,æləɡejtɹ̩,0.424,0.415,0.347,0.426,0.069,0.99
vindication,vɪndəkejʃən,0.379,0.415,0.462,0.413,-0.047,0.15
dissipate,dɪsəpejt,0.417,0.415,0.402,0.397,0.013,0.518
monogamy,mənɑɡəmi,0.233,0.415,0.589,0.413,-0.174,0.175
administrable,ædmɪnəstɹəbəl,0.288,0.415,0.477,0.405,-0.062,0.155
diner,dajnɹ̩,0.35,0.415,0.393,0.408,0.022,0.955
efficiency,ɪfɪʃənsi,0.383,0.415,0.351,0.434,0.065,0.288
contentment,kəntɛntmənt,0.264,0.415,0.415,0.448,0.0,0.312
treasurer,tɹɛʒɹ̩ɹ̩,0.53,0.415,0.487,0.458,-0.072,0.682
dishonor,dɪsɑnɹ̩,0.717,0.415,0.376,0.413,0.039,0.18
legend,lɛd͡ʒənd,0.483,0.415,0.389,0.41,0.026,0.49
amazed,əmejzd,0.483,0.415,0.431,0.43,-0.016,0.13
designer,dɪzajnɹ̩,0.455,0.415,0.479,0.418,-0.064,0.695
therapist,θɛɹəpəst,0.208,0.415,0.446,0.411,-0.031,0.88
mend,mɛnd,0.545,0.415,0.38,0.431,0.035,0.625
pendulum,pɛnd͡ʒələm,0.681,0.415,0.36,0.419,0.055,0.923
misrepresent,mɪsɹɛpɹəzɛnt,0.267,0.415,0.494,0.422,-0.079,0.102
personification,pɹ̩sɑnəfəkejʃən,0.3,0.415,0.466,0.395,-0.051,0.185
appraisal,əpɹejzəl,0.183,0.415,0.484,0.42,-0.069,0.528
arrive,ɹ̩ajv,0.303,0.415,0.417,0.41,-0.002,0.555
determined,dɪtɹ̩mənd,0.45,0.415,0.331,0.389,0.084,0.198
personal,pɹ̩sənəl,0.5,0.415,0.358,0.436,0.057,0.302
desirable,dɪzajɹəbəl,0.333,0.415,0.486,0.419,-0.072,0.23
together,təɡɛðɹ̩,0.25,0.415,0.237,0.37,0.177,0.435
respirator,ɹɛspɹ̩ejtɹ̩,0.467,0.415,0.449,0.42,-0.035,0.89
adult,ədʌlt,0.267,0.415,0.339,0.41,0.076,0.85
delirium,dɪlɪɹiəm,0.583,0.415,0.361,0.435,0.054,0.242
hidden,hɪdən,0.417,0.415,0.42,0.433,-0.005,0.51
tyrant,tajɹənt,0.439,0.415,0.414,0.413,0.001,0.7
imperialism,ɪmpɪɹiəlɪzəm,0.217,0.415,0.479,0.402,-0.064,0.232
vaginal,vəd͡ʒajnəl,0.5,0.415,0.371,0.413,0.044,0.665
fascinating,fæsənejtɪŋ,0.633,0.415,0.402,0.397,0.013,0.232
science,sajəns,0.345,0.415,0.347,0.375,0.067,0.448
sinus,sajnəs,0.348,0.415,0.307,0.398,0.108,0.817
update,əpdejt,0.53,0.415,0.488,0.423,-0.073,0.448
felicitate,fəlɪsɪtejt,0.183,0.415,0.437,0.403,-0.022,
pyramid,pɪɹəmɪd,0.35,0.415,0.339,0.419,0.076,0.99
irreplaceable,ɪɹəplejsəbəl,0.514,0.415,0.567,0.431,-0.152,0.167
is,ɪz,0.433,0.415,0.413,0.429,0.002,0.148
disorder,dɪsɔɹdɹ̩,0.483,0.415,0.47,0.399,-0.055,0.525
rudimentary,ɹudəmɛntɹ̩i,0.133,0.415,0.418,0.391,-0.003,0.18
ascertain,æsɹ̩tejn,0.183,0.415,0.476,0.412,-0.061,0.277
contagion,kəntejd͡ʒən,0.5,0.415,0.415,0.419,-0.0,0.448
accompany,əkʌmpəni,0.517,0.415,0.419,0.389,-0.004,0.518
artifice,ɑɹtəfɪs,0.3,0.415,0.234,0.409,0.181,0.43
preferential,pɹɛfɹ̩ɛnt͡ʃəl,0.283,0.415,0.396,0.398,0.019,0.22
abdominal,æbdɑmənəl,0.433,0.415,0.378,0.406,0.036,0.82
immortalize,ɪmɔɹtəlajz,0.4,0.415,0.446,0.426,-0.031,0.19
dormant,dɔɹmənt,0.449,0.415,0.456,0.409,-0.041,0.368
levity,lɛvɪti,0.467,0.415,0.491,0.426,-0.076,0.202
hesitancy,hɛzɪtənsi,0.267,0.415,0.471,0.423,-0.056,0.267
objectionable,əbd͡ʒɛkʃənəbəl,0.319,0.415,0.364,0.422,0.051,0.225
coincidental,kowɪnsədɛntəl,0.424,0.415,0.328,0.4,0.087,0.175
watershed,wɔtɹ̩ʃɛd,0.354,0.415,0.541,0.459,-0.127,0.77
winner,wɪnɹ̩,0.733,0.415,0.487,0.414,-0.073,0.552
emerald,ɛmɹəld,0.35,0.415,0.455,0.409,-0.04,0.982
opener,owpənɹ̩,0.317,0.415,0.387,0.396,0.028,0.702
extradition,ɛkstɹədɪʃən,0.3,0.415,0.42,0.4,-0.005,0.322
ivory,ajvɹ̩i,0.467,0.415,0.361,0.422,0.053,0.94
debate,dəbejt,0.556,0.415,0.308,0.416,0.106,0.545
demoralize,dɪmɔɹəlajz,0.333,0.415,0.488,0.418,-0.074,0.215
direction,dɹ̩ɛkʃən,0.538,0.415,0.58,0.426,-0.165,0.448
appliance,əplajəns,0.317,0.415,0.369,0.412,0.045,0.893
invocate,ɪnvəkejt,0.5,0.414,0.457,0.436,-0.043,
interpreter,ɪntɹ̩pɹətɹ̩,0.256,0.414,0.401,0.411,0.013,0.668
planetary,plænətɛɹi,0.65,0.414,0.41,0.422,0.005,0.473
transitory,tɹænzətɔɹi,0.267,0.414,0.486,0.41,-0.072,0.16
depend,dɪpɛnd,0.278,0.414,0.376,0.438,0.038,0.222
protectionism,pɹətɛkʃənɪzəm,0.417,0.414,0.525,0.427,-0.111,0.175
accuracy,ækjɹ̩əsi,0.45,0.414,0.306,0.425,0.108,0.213
tread,tɹɛd,0.577,0.414,0.501,0.403,-0.086,0.642
uncivil,ʌnsɪvəl,0.433,0.414,0.436,0.428,-0.022,0.175
succession,səksɛʃən,0.417,0.414,0.434,0.418,-0.02,0.182
treasonous,tɹizənəs,0.333,0.414,0.284,0.431,0.13,0.115
insinuation,ɪnsɪnjuejʃən,0.45,0.414,0.443,0.394,-0.029,0.157
ordered,ɔɹdɹ̩d,0.517,0.414,0.502,0.443,-0.088,0.535
regret,ɹəɡɹɛt,0.617,0.414,0.432,0.436,-0.017,0.2
vision,vɪʒən,0.561,0.414,0.388,0.41,0.026,0.598
kettle,kɛtəl,0.467,0.414,0.433,0.414,-0.018,0.938
naval,nejvəl,0.367,0.414,0.599,0.412,-0.185,0.785
navel,nejvəl,0.3,0.414,0.425,0.418,-0.011,0.928
obliterate,əblɪtɹ̩ejt,0.6,0.414,0.384,0.437,0.03,0.518
evocative,ɪvɑkətɪv,0.383,0.414,0.332,0.388,0.083,0.105
disinterest,dɪsɪntɹ̩əst,0.333,0.414,0.392,0.417,0.022,0.305
pestle,pɛsəl,0.183,0.414,0.364,0.384,0.05,
recreational,ɹɛkɹiejʃənəl,0.25,0.414,0.455,0.413,-0.041,0.462
moccasin,mɑkəsən,0.233,0.414,0.383,0.401,0.031,0.945
denture,dɛnt͡ʃɹ̩,0.3,0.414,0.381,0.436,0.033,0.925
regrettable,ɹɪɡɹɛtəbəl,0.45,0.414,0.547,0.451,-0.133,0.205
funnel,fʌnəl,0.45,0.414,0.327,0.381,0.087,0.88
Hottentot,hɑtəntət,0.303,0.414,0.397,0.411,0.017,
introvert,ɪntɹəvɹ̩t,0.372,0.414,0.527,0.405,-0.113,0.312
insecure,ɪnsəkjɹ̩,0.383,0.414,0.38,0.425,0.034,0.21
ardent,ɑɹdənt,0.264,0.414,0.496,0.42,-0.082,0.16
empathetic,ɛmpəθɛtɪk,0.49,0.414,0.422,0.411,-0.008,0.232
intuition,ɪntuɪʃən,0.433,0.414,0.481,0.412,-0.066,0.167
patriotism,pejtɹiətɪzəm,0.533,0.414,0.365,0.427,0.049,0.25
rainwater,ɹejnwɔtɹ̩,0.545,0.414,0.365,0.418,0.049,0.91
unaccountable,ʌnəkawntəbəl,0.533,0.414,0.426,0.4,-0.012,0.195
sighted,sajtəd,0.533,0.414,0.46,0.417,-0.046,0.475
warfare,wɔɹfɛɹ,0.561,0.414,0.548,0.416,-0.134,0.507
incest,ɪnsɛst,0.606,0.414,0.407,0.39,0.007,0.31
electoral,ɪlɛktɹ̩əl,0.45,0.414,0.365,0.369,0.049,0.31
asexualize,æsɛkʃəəlajz,0.47,0.414,0.363,0.387,0.051,0.198
revivalism,ɹɪvajvəlɪzəm,0.5,0.414,0.391,0.444,0.022,0.125
registration,ɹɛd͡ʒəstɹejʃən,0.233,0.414,0.515,0.414,-0.101,0.67
indigestion,ɪndajd͡ʒɛst͡ʃən,0.35,0.414,0.398,0.417,0.016,0.642
symmetrical,səmɛtɹɪkəl,0.394,0.414,0.416,0.426,-0.002,0.652
durable,dʊɹəbəl,0.55,0.414,0.433,0.43,-0.019,0.507
dread,dɹɛd,0.667,0.414,0.429,0.418,-0.015,0.215
association,əsowsiejʃən,0.283,0.414,0.438,0.417,-0.024,0.325
payoff,pejɔf,0.53,0.414,0.418,0.427,-0.005,0.435
gender,d͡ʒɛndɹ̩,0.379,0.414,0.445,0.439,-0.031,0.582
consecutive,kənsɛkjətɪv,0.267,0.414,0.459,0.408,-0.045,0.37
at,æt,0.3,0.414,0.359,0.441,0.055,0.267
furnace,fɹ̩nəs,0.417,0.414,0.32,0.425,0.094,0.923
intellect,ɪntəlɛkt,0.483,0.414,0.373,0.449,0.041,0.34
mortician,mɔɹtɪʃən,0.35,0.414,0.335,0.404,0.079,0.825
decidable,dɪsajdəbəl,0.212,0.414,0.442,0.42,-0.028,0.172
formative,fɔɹmətɪv,0.5,0.414,0.425,0.423,-0.011,0.143
fanaticize,fənætɪsajz,0.433,0.414,0.449,0.412,-0.035,0.167
reverberate,ɹɪvɹ̩bɹ̩ət,0.464,0.414,0.42,0.437,-0.006,0.428
refrigerator,ɹəfɹɪd͡ʒɹ̩ejtɹ̩,0.258,0.414,0.431,0.412,-0.017,1.0
idealization,ajdiləzejʃən,0.242,0.414,0.471,0.428,-0.057,0.1
sustainability,səstejnəbɪlɪti,0.383,0.414,0.53,0.417,-0.116,0.172
eloquence,ɛləkwəns,0.652,0.414,0.366,0.406,0.048,0.22
airline,ɛɹlajn,0.35,0.414,0.326,0.412,0.088,0.75
tremor,tɹɛmɹ̩,0.667,0.414,0.597,0.425,-0.183,0.722
affecting,əfɛktɪŋ,0.375,0.414,0.384,0.424,0.03,0.188
sophistication,səfɪstəkejʃən,0.364,0.414,0.337,0.376,0.076,0.23
saunter,sɔntɹ̩,0.564,0.414,0.5,0.427,-0.086,
sided,sajdəd,0.433,0.414,0.423,0.42,-0.009,0.458
dialogue,dajəlɔɡ,0.35,0.414,0.474,0.427,-0.06,0.5
delirious,dɪlɪɹiəs,0.533,0.414,0.437,0.408,-0.023,0.28
contentious,kəntɛnʃəs,0.333,0.414,0.317,0.398,0.097,0.195
accustom,əkʌstəm,0.3,0.414,0.395,0.397,0.018,0.12
tiresome,tajɹ̩səm,0.4,0.414,0.343,0.435,0.071,0.27
murderous,mɹ̩dɹ̩əs,0.583,0.414,0.381,0.424,0.032,0.353
gondola,ɡɑndələ,0.533,0.414,0.351,0.421,0.063,0.98
commodity,kəmɑdəti,0.6,0.413,0.366,0.436,0.047,0.478
universalism,junəvɹ̩səlɪzəm,0.375,0.413,0.298,0.416,0.115,0.16
nervous,nɹ̩vəs,0.517,0.413,0.475,0.424,-0.061,0.213
cigarette,sɪɡɹ̩ɛt,0.5,0.413,0.397,0.423,0.017,0.97
disappear,dɪsəpɪɹ,0.417,0.413,0.431,0.407,-0.017,0.465
condition,kəndɪʃən,0.25,0.413,0.436,0.431,-0.023,0.288
fairway,fɛɹwej,0.333,0.413,0.402,0.383,0.012,0.802
pacifier,pæsəfajɹ̩,0.4,0.413,0.351,0.445,0.062,0.903
bazooka,bəzʊkə,0.727,0.413,0.326,0.402,0.087,0.915
supporter,səpɔɹtɹ̩,0.567,0.413,0.439,0.409,-0.025,0.565
inconsiderate,ɪnkɑnsɪdɹ̩ət,0.424,0.413,0.462,0.393,-0.049,0.285
kerosene,kɛɹəsin,0.283,0.413,0.449,0.39,-0.036,0.99
diversity,dɪvɹ̩səti,0.517,0.413,0.52,0.435,-0.107,0.32
indivisible,ɪndɪvɪsɪbəl,0.424,0.413,0.408,0.43,0.005,0.315
aesthetical,ɛsθɛtɪkəl,0.483,0.413,0.4,0.4,0.013,0.178
centering,sɛntɹ̩ɪŋ,0.533,0.413,0.554,0.4,-0.141,0.48
distorted,dɪstɔɹtəd,0.317,0.413,0.418,0.43,-0.005,0.392
intolerance,ɪntɑlɹ̩əns,0.55,0.413,0.396,0.414,0.017,0.25
unrealized,ənɹiəlajzd,0.264,0.413,0.423,0.43,-0.01,0.165
sterile,stɛɹəl,0.389,0.413,0.441,0.447,-0.027,0.418
celebration,sɛləbɹejʃən,0.641,0.413,0.376,0.399,0.037,0.618
positivism,pɑzətɪvɪzəm,0.283,0.413,0.455,0.413,-0.042,0.12
cellar,sɛlɹ̩,0.348,0.413,0.371,0.409,0.042,0.92
seller,sɛlɹ̩,0.278,0.413,0.496,0.399,-0.083,0.642
forest,fɔɹəst,0.55,0.413,0.532,0.395,-0.119,0.94
intellective,ɪntəlɛktɪv,0.333,0.413,0.437,0.43,-0.024,0.192
undecided,ʌndɪsajdɪd,0.379,0.413,0.427,0.408,-0.013,0.208
fermentation,fɹ̩məntejʃən,0.47,0.413,0.372,0.379,0.041,0.548
celery,sɛlɹ̩i,0.433,0.413,0.46,0.405,-0.047,0.95
airport,ɛɹpɔɹt,0.55,0.413,0.396,0.412,0.018,0.968
detest,dɪtɛst,0.333,0.413,0.495,0.396,-0.082,0.34
penalty,pɛnəlti,0.233,0.413,0.502,0.42,-0.089,0.465
rhetorical,ɹɪtɔɹɪkəl,0.467,0.413,0.421,0.399,-0.008,0.125
organize,ɔɹɡənajz,0.369,0.413,0.34,0.403,0.073,0.43
actualization,ækt͡ʃəwələzejʃən,0.3,0.413,0.514,0.398,-0.101,0.148
nest,nɛst,0.567,0.413,0.527,0.41,-0.114,0.965
scent,sɛnt,0.606,0.413,0.561,0.431,-0.148,0.742
sent,sɛnt,0.458,0.413,0.453,0.41,-0.04,0.4
cent,sɛnt,0.4,0.413,0.508,0.442,-0.095,0.798
tense,tɛns,0.417,0.413,0.394,0.407,0.019,0.338
knit,nɪt,0.35,0.413,0.321,0.42,0.092,0.852
tin,tɪn,0.6,0.413,0.407,0.393,0.006,0.968
fraternal,fɹətɹ̩nəl,0.283,0.413,0.446,0.419,-0.033,0.232
isolate,ajsəlejt,0.45,0.413,0.429,0.445,-0.016,0.418
digit,dɪd͡ʒət,0.545,0.413,0.311,0.42,0.102,0.88
condemn,kəndɛm,0.517,0.413,0.444,0.398,-0.031,0.24
commend,kəmɛnd,0.45,0.413,0.426,0.385,-0.013,0.285
forte,fɔɹtej,0.4,0.413,0.368,0.386,0.045,0.348
Europe,jʊɹəp,0.269,0.413,0.426,0.403,-0.013,
separate,sɛpɹət,0.3,0.413,0.394,0.389,0.019,0.562
riddle,ɹɪdəl,0.567,0.413,0.529,0.435,-0.116,0.375
entwine,ɛntwajn,0.47,0.413,0.326,0.385,0.087,0.353
partisan,pɑɹtəzən,0.273,0.413,0.353,0.391,0.06,0.162
affront,əfɹʌnt,0.2,0.413,0.306,0.398,0.106,0.208
add,æd,0.517,0.413,0.463,0.413,-0.05,0.5
ad,æd,0.449,0.413,0.322,0.384,0.091,0.865
university,junəvɹ̩səti,0.282,0.413,0.329,0.395,0.084,0.913
companionable,kəmpænjənəbəl,0.433,0.413,0.37,0.413,0.043,0.292
exorcism,ɛksəɹsɪzəm,0.567,0.413,0.414,0.42,-0.001,0.465
soften,sɑfən,0.545,0.413,0.415,0.405,-0.002,0.392
attempt,ətɛmpt,0.364,0.413,0.36,0.428,0.053,0.305
nanny,næni,0.5,0.413,0.343,0.432,0.07,0.802
conciseness,kənsəsnəs,0.317,0.413,0.327,0.405,0.085,0.15
precedent,pɹɛsɪdənt,0.212,0.413,0.25,0.418,0.163,0.157
unexceptionable,ʌnɪksɛpʃənəbəl,0.273,0.413,0.308,0.385,0.105,0.167
alphabet,ælfəbɛt,0.3,0.413,0.458,0.404,-0.045,0.827
,næn,0.767,0.413,0.451,0.411,-0.038,0.198
reddish,ɹɛdɪʃ,0.621,0.413,0.448,0.406,-0.035,0.605
allegation,æləɡejʃən,0.258,0.413,0.485,0.392,-0.072,0.198
level,lɛvəl,0.583,0.413,0.339,0.43,0.074,0.465
debug,dɛbəɡ,0.369,0.413,0.402,0.408,0.011,0.415
examination,ɪɡzæmənejʃən,0.333,0.413,0.404,0.388,0.009,0.732
comparative,kəmpɛɹətɪv,0.483,0.413,0.349,0.435,0.063,0.185
recollection,ɹɛkəlɛkʃən,0.483,0.413,0.476,0.414,-0.063,0.267
