Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
oppress,əpɹɛs,0.367,0.392,0.402,0.419,-0.01,0.16
retribution,ɹɛtɹəbjuʃən,0.204,0.426,0.337,0.419,0.09,0.25
ignorance,ɪɡnɹ̩əns,0.406,0.417,0.439,0.419,-0.023,0.15
fetch,fɛt͡ʃ,0.667,0.439,0.329,0.419,0.11,0.605
caravan,kæɹəvæn,0.55,0.428,0.316,0.419,0.111,0.842
refinement,ɹəfajnmənt,0.433,0.412,0.336,0.419,0.076,0.26
artless,ɑɹtləs,0.55,0.454,0.339,0.419,0.115,0.222
taint,tejnt,0.576,0.439,0.366,0.419,0.073,0.298
liability,lajəbɪlɪti,0.35,0.424,0.37,0.419,0.053,0.24
rest,ɹɛst,0.517,0.429,0.46,0.418,-0.031,0.507
direct,dɹ̩ɛkt,0.417,0.433,0.457,0.418,-0.024,0.288
among,əmʌŋ,0.383,0.407,0.331,0.418,0.076,0.345
lead,lɛd,0.117,0.417,0.321,0.418,0.097,0.775
agonistic,æɡənɪstɪk,0.367,0.433,0.483,0.418,-0.05,0.195
infantry,ɪnfəntɹi,0.352,0.417,0.418,0.418,-0.001,0.75
celebrity,səlɛbɹɪti,0.433,0.421,0.406,0.418,0.014,0.57
nostalgia,nɔstæld͡ʒə,0.375,0.431,0.413,0.418,0.019,0.208
mason,mejsən,0.288,0.407,0.49,0.418,-0.083,0.8
tinsel,tɪnsəl,0.364,0.43,0.495,0.418,-0.066,0.955
undue,əndu,0.53,0.417,0.369,0.418,0.047,0.167
departed,dɪpɑɹtəd,0.467,0.429,0.346,0.418,0.083,0.392
insomnia,ɪnsɑmniə,0.303,0.402,0.547,0.418,-0.145,0.42
integrate,ɪntəɡɹejt,0.1,0.422,0.389,0.418,0.033,0.27
esophagus,ɪsɑfəɡəs,0.133,0.406,0.373,0.418,0.032,0.898
argumentative,ɑɹɡjəmɛntətɪv,0.483,0.404,0.579,0.418,-0.175,0.34
columnist,kɑləmnəst,0.3,0.451,0.434,0.418,0.017,0.785
protective,pɹətɛktɪv,0.392,0.438,0.347,0.418,0.09,0.385
miscellaneous,mɪsəlejniəs,0.436,0.404,0.421,0.418,-0.017,0.26
minister,mɪnəstɹ̩,0.318,0.409,0.346,0.418,0.063,0.805
divide,dɪvajd,0.517,0.434,0.462,0.418,-0.027,0.465
companion,kəmpænjən,0.517,0.427,0.464,0.418,-0.037,0.688
main,mejn,0.333,0.436,0.437,0.418,-0.001,0.353
prevention,pɹivɛnʃən,0.333,0.44,0.352,0.418,0.088,0.3
designer,dɪzajnɹ̩,0.455,0.415,0.479,0.418,-0.064,0.695
divine,dɪvajn,0.452,0.426,0.428,0.418,-0.002,0.11
dear,dɪɹ,0.319,0.434,0.518,0.418,-0.085,0.312
inconsequent,ɪnkɑnsəkwənt,0.183,0.443,0.452,0.418,-0.01,
vessel,vɛsəl,0.35,0.399,0.46,0.418,-0.061,0.915
unit,junət,0.4,0.422,0.399,0.418,0.023,0.692
collectivism,kəlɛktɪvɪzəm,0.5,0.427,0.438,0.418,-0.011,0.13
region,ɹid͡ʒən,0.367,0.436,0.411,0.418,0.025,0.548
toward,təwɔɹd,0.394,0.408,0.495,0.418,-0.087,0.32
mama,mɑmə,0.65,0.407,0.504,0.418,-0.097,0.825
fence,fɛns,0.317,0.425,0.386,0.418,0.039,0.955
imagery,ɪməd͡ʒɹi,0.45,0.426,0.547,0.418,-0.121,0.37
violet,vajəlɪt,0.683,0.408,0.315,0.418,0.093,0.87
fatten,fætən,0.633,0.396,0.376,0.418,0.02,0.558
appoint,əpojnt,0.383,0.419,0.409,0.418,0.01,0.31
demoralize,dɪmɔɹəlajz,0.333,0.415,0.488,0.418,-0.074,0.215
fanfare,fænfɛɹ,0.417,0.422,0.471,0.418,-0.05,0.59
welfare,wɛlfɛɹ,0.467,0.42,0.391,0.418,0.03,0.392
apron,ejpɹən,0.267,0.408,0.317,0.418,0.091,0.968
adjustment,əd͡ʒʌstmənt,0.383,0.426,0.383,0.418,0.043,0.452
dissertation,dɪsɹ̩tejʃən,0.433,0.416,0.513,0.418,-0.098,0.452
ocean,owʃən,0.383,0.435,0.359,0.418,0.075,0.965
esquire,ɛskwajɹ,0.367,0.463,0.499,0.418,-0.036,0.462
community,kəmjunəti,0.474,0.436,0.357,0.418,0.08,0.63
rate,ɹejt,0.227,0.435,0.369,0.418,0.066,0.375
don,dɑn,0.317,0.439,0.46,0.418,-0.021,
delicious,dɪlɪʃəs,0.667,0.434,0.559,0.418,-0.125,0.358
befriend,bɪfɹɛnd,0.417,0.438,0.278,0.418,0.159,0.34
shuttle,ʃʌtəl,0.467,0.445,0.475,0.418,-0.03,0.908
nutty,nʌti,0.683,0.418,0.413,0.418,0.005,0.612
intelligible,ɪntɛləd͡ʒəbəl,0.333,0.388,0.35,0.418,0.038,0.302
disable,dɪsejbəl,0.47,0.43,0.45,0.418,-0.02,0.605
met,mɛt,0.417,0.399,0.475,0.418,-0.076,0.395
software,sɔftwɛɹ,0.444,0.435,0.505,0.418,-0.07,0.77
odd,ɑd,0.3,0.426,0.406,0.418,0.02,0.175
reality,ɹiæləti,0.455,0.421,0.435,0.418,-0.014,0.18
citrus,sɪtɹəs,0.467,0.429,0.426,0.418,0.003,0.802
precedent,pɹɛsɪdənt,0.212,0.413,0.25,0.418,0.163,0.157
dread,dɹɛd,0.667,0.414,0.429,0.418,-0.015,0.215
December,dɪsɛmbɹ̩,0.424,0.43,0.528,0.418,-0.098,
pension,pɛnʃən,0.167,0.408,0.495,0.418,-0.087,0.722
infestation,ɪnfɛstejʃən,0.533,0.402,0.424,0.418,-0.022,0.638
writ,ɹɪt,0.383,0.435,0.405,0.418,0.029,
underwire,ʌndɹ̩wɪɹ,0.407,0.426,0.342,0.418,0.084,0.962
certainty,sɹ̩tənti,0.3,0.422,0.401,0.418,0.02,0.148
sizzle,sɪzəl,0.717,0.434,0.486,0.418,-0.053,0.62
wrestle,ɹɛsəl,0.5,0.392,0.428,0.418,-0.035,0.832
writer,ɹajtɹ̩,0.621,0.428,0.428,0.418,0.001,0.83
succession,səksɛʃən,0.417,0.414,0.434,0.418,-0.02,0.182
sexualize,sɛkʃəəlajz,0.617,0.424,0.499,0.418,-0.074,0.342
sorted,sɔɹtɪd,0.455,0.427,0.497,0.418,-0.07,0.462
passion,pæʃən,0.467,0.44,0.384,0.418,0.057,0.325
defame,dɪfəm,0.4,0.409,0.442,0.418,-0.033,0.202
familiar,fəmɪljɹ̩,0.283,0.422,0.322,0.418,0.1,0.257
macadamia,mækədejmiə,0.4,0.404,0.404,0.418,0.001,0.918
affect,əfɛkt,0.4,0.399,0.573,0.418,-0.174,0.232
dogma,dɑɡmə,0.227,0.451,0.519,0.418,-0.068,0.198
ant,ænt,0.561,0.431,0.567,0.418,-0.136,0.965
mister,mɪstɹ̩,0.333,0.455,0.431,0.418,0.025,0.538
examine,ɪɡzæmɪn,0.45,0.449,0.342,0.418,0.106,0.465
rainwater,ɹejnwɔtɹ̩,0.545,0.414,0.365,0.418,0.049,0.91
genitals,d͡ʒɛnətəlz,0.394,0.398,0.447,0.418,-0.048,0.99
humanitarian,hjumænətɛɹiən,0.667,0.411,0.45,0.418,-0.039,0.392
settler,sɛtəlɹ̩,0.6,0.382,0.425,0.418,-0.043,0.778
fiddler,fɪdəlɹ̩,0.591,0.407,0.359,0.418,0.048,0.895
incense,ɪnsɛns,0.4,0.405,0.353,0.418,0.052,0.76
causation,kɔzejʃən,0.3,0.423,0.443,0.418,-0.019,0.202
apprehensive,æpɹɪhɛnsɪv,0.367,0.441,0.478,0.418,-0.038,0.242
comedy,kɑmədi,0.583,0.445,0.413,0.418,0.032,0.525
accusation,ækjəzejʃən,0.375,0.409,0.509,0.418,-0.1,0.345
discredit,dɪskɹɛdət,0.394,0.425,0.417,0.418,0.008,0.32
appreciatory,əpɹiʃejtɔɹi,0.212,0.427,0.507,0.418,-0.08,0.175
antidote,æntɪdowt,0.35,0.438,0.394,0.418,0.044,0.605
extended,ɪkstɛndəd,0.455,0.418,0.505,0.418,-0.088,0.335
navel,nejvəl,0.3,0.414,0.425,0.418,-0.011,0.928
deepen,dipən,0.591,0.431,0.425,0.418,0.006,0.55
capitalism,kæpɪtəlɪzəm,0.564,0.429,0.375,0.418,0.054,0.24
consideration,kənsɪdɹ̩ejʃən,0.233,0.41,0.337,0.418,0.073,0.215
transcendence,tɹænsɛndəns,0.424,0.421,0.471,0.417,-0.05,0.12
inflammatory,ɪnflæmətɔɹi,0.423,0.416,0.368,0.417,0.048,0.4
pretend,pɹitɛnd,0.517,0.453,0.35,0.417,0.104,0.277
fess,fɛs,0.303,0.412,0.441,0.417,-0.029,
debatable,dəbejtəbəl,0.4,0.401,0.394,0.417,0.006,0.26
sighted,sajtəd,0.533,0.414,0.46,0.417,-0.046,0.475
able,ejbəl,0.323,0.419,0.385,0.417,0.033,0.345
perimeter,pɹ̩ɪmətɹ̩,0.433,0.401,0.379,0.417,0.021,0.615
season,sizən,0.318,0.429,0.419,0.417,0.011,0.58
unaccustomed,ʌnəkʌstəmd,0.394,0.415,0.465,0.417,-0.05,0.198
righteousness,ɹajt͡ʃəsnəs,0.424,0.422,0.529,0.417,-0.107,0.167
national,næʃənəl,0.383,0.398,0.36,0.417,0.038,0.31
indigestion,ɪndajd͡ʒɛst͡ʃən,0.35,0.414,0.398,0.417,0.016,0.642
anoint,ænojnt,0.292,0.421,0.523,0.417,-0.102,0.46
undersize,ʌndɹ̩sajz,0.167,0.438,0.422,0.417,0.015,0.455
unconnected,ʌnkənɛktɪd,0.45,0.411,0.486,0.417,-0.076,0.428
expedition,ɛkspədɪʃən,0.417,0.415,0.483,0.417,-0.068,0.49
nipper,nɪpɹ̩,0.595,0.425,0.388,0.417,0.037,
minus,majnəs,0.486,0.417,0.305,0.417,0.112,0.342
political,pəlɪtəkəl,0.379,0.417,0.532,0.417,-0.114,0.208
octagonal,ɑktæɡənəl,0.7,0.434,0.389,0.417,0.044,0.812
disappearance,dɪsəpɪɹəns,0.458,0.405,0.486,0.417,-0.081,0.35
felicity,fɪlɪsəti,0.333,0.419,0.348,0.417,0.071,0.14
ration,ɹæʃən,0.283,0.418,0.386,0.417,0.032,0.612
tearful,tɪɹfəl,0.533,0.439,0.433,0.417,0.006,0.625
fidget,fɪd͡ʒɪt,0.667,0.45,0.39,0.417,0.061,0.518
distend,dɪstɛnd,0.431,0.42,0.462,0.417,-0.042,
beverage,bɛvɹ̩ɪd͡ʒ,0.185,0.425,0.431,0.417,-0.007,0.9
religion,ɹɪlɪd͡ʒən,0.317,0.417,0.391,0.417,0.026,0.178
creationism,kɹiejʃənɪzəm,0.227,0.427,0.342,0.417,0.085,0.172
marrow,mɛɹow,0.333,0.426,0.539,0.417,-0.113,0.87
unquestioned,ənkwɛst͡ʃənd,0.367,0.43,0.538,0.417,-0.108,0.18
weigh,wej,0.25,0.43,0.37,0.417,0.06,0.698
entrust,ɛntɹʌst,0.25,0.425,0.33,0.417,0.095,0.29
depressive,dɪpɹɛsɪv,0.56,0.429,0.453,0.417,-0.024,0.298
imprison,ɪmpɹɪzən,0.533,0.428,0.477,0.417,-0.049,0.588
profess,pɹəfɛs,0.467,0.421,0.391,0.417,0.03,0.335
therefore,ðɛɹfɔɹ,0.444,0.435,0.47,0.417,-0.035,0.083
charity,t͡ʃɛɹɪti,0.267,0.411,0.432,0.417,-0.021,0.405
apple,æpəl,0.5,0.428,0.508,0.417,-0.08,1.0
unsearchable,ənsɹ̩t͡ʃəbəl,0.393,0.409,0.496,0.417,-0.087,0.188
explanatory,ɪksplænətɔɹi,0.433,0.444,0.391,0.417,0.053,0.178
emergency,ɪmɹ̩d͡ʒənsi,0.636,0.426,0.44,0.417,-0.014,0.353
sicken,sɪkən,0.45,0.423,0.496,0.417,-0.073,0.435
defensive,dɪfɛnsɪv,0.417,0.412,0.359,0.417,0.052,0.267
jaded,d͡ʒejdəd,0.317,0.417,0.41,0.417,0.007,0.267
consultation,kɑnsəltejʃən,0.333,0.442,0.367,0.417,0.075,0.298
pretended,pɹitɛndəd,0.364,0.423,0.478,0.417,-0.054,0.162
imperial,ɪmpɪɹiəl,0.197,0.43,0.412,0.417,0.019,0.38
bison,bajsən,0.233,0.425,0.54,0.417,-0.115,0.92
mortuary,mɔɹt͡ʃuɛɹi,0.5,0.442,0.405,0.417,0.037,0.88
absent,æbsənt,0.205,0.438,0.47,0.417,-0.032,0.425
informative,ɪnfɔɹmətɪv,0.262,0.403,0.448,0.417,-0.045,0.135
anticipative,æntɪsəpətɪv,0.433,0.395,0.426,0.417,-0.031,0.202
theoretical,θiɹ̩ɛtɪkəl,0.45,0.423,0.361,0.417,0.061,0.093
disinterest,dɪsɪntɹ̩əst,0.333,0.414,0.392,0.417,0.022,0.305
adultery,ədʌltɹ̩i,0.367,0.404,0.366,0.417,0.038,0.448
yum,jʌm,0.924,0.436,0.374,0.417,0.062,
penitentiary,pɛnɪtɛnt͡ʃɹ̩i,0.217,0.394,0.369,0.417,0.025,0.855
condiment,kɑndəmənt,0.283,0.425,0.362,0.417,0.062,0.93
apathetic,æpəθɛtɪk,0.333,0.42,0.537,0.417,-0.117,0.155
anniversary,ænəvɹ̩sɹ̩i,0.303,0.391,0.463,0.417,-0.072,0.538
sustainability,səstejnəbɪlɪti,0.383,0.414,0.53,0.417,-0.116,0.172
dynasty,dajnəsti,0.3,0.42,0.369,0.417,0.051,0.365
endless,ɛndləs,0.45,0.402,0.44,0.417,-0.038,0.205
metamorphose,mɛtəmɔɹfowz,0.367,0.424,0.466,0.417,-0.042,
politician,pɑlətɪʃən,0.385,0.418,0.353,0.417,0.065,0.832
stepdaughter,stɛpdɔtɹ̩,0.455,0.422,0.468,0.417,-0.047,0.768
chamomile,t͡ʃæməməl,0.319,0.431,0.462,0.417,-0.031,0.925
passenger,pæsənd͡ʒɹ̩,0.183,0.443,0.491,0.417,-0.048,0.835
yammer,jæmɹ̩,0.756,0.42,0.316,0.417,0.104,
prevalent,pɹɛvələnt,0.2,0.41,0.38,0.417,0.03,0.208
share,ʃɛɹ,0.467,0.43,0.463,0.417,-0.033,0.49
association,əsowsiejʃən,0.283,0.414,0.438,0.417,-0.024,0.325
penny,pɛni,0.267,0.403,0.34,0.417,0.063,0.958
stereo,stɛɹiow,0.367,0.436,0.331,0.417,0.105,0.908
contemporary,kəntɛmpɹ̩ɛɹi,0.283,0.409,0.41,0.417,-0.001,0.24
infinity,ɪnfɪnəti,0.551,0.383,0.367,0.417,0.016,0.09
evaporate,ɪvæpɹ̩ejt,0.367,0.416,0.429,0.417,-0.014,0.572
deforest,dɪfɔɹəst,0.667,0.407,0.485,0.416,-0.078,0.542
mansion,mænʃən,0.383,0.435,0.348,0.416,0.087,0.972
propriety,pɹəpɹajəti,0.143,0.426,0.436,0.416,-0.009,0.298
entitle,ɛntajtəl,0.267,0.389,0.326,0.416,0.063,0.312
confrontation,kɑnfɹəntejʃən,0.409,0.434,0.435,0.416,-0.001,0.382
visit,vɪzət,0.35,0.407,0.361,0.416,0.045,0.73
category,kætəɡɔɹi,0.217,0.431,0.359,0.416,0.072,0.455
tassel,tæsəl,0.55,0.433,0.432,0.416,0.001,0.933
consignment,kənsajnmənt,0.273,0.433,0.349,0.416,0.084,0.408
regional,ɹid͡ʒənəl,0.283,0.42,0.583,0.416,-0.163,0.44
bend,bɛnd,0.712,0.428,0.425,0.416,0.003,0.72
coral,kɔɹəl,0.394,0.431,0.346,0.416,0.086,0.85
manage,mænəd͡ʒ,0.439,0.427,0.474,0.416,-0.047,0.25
invite,ɪnvajt,0.3,0.426,0.404,0.416,0.022,0.5
fantasy,fæntəsi,0.47,0.424,0.365,0.416,0.059,0.148
tearing,tɛɹɪŋ,0.617,0.408,0.435,0.416,-0.027,0.615
forgotten,fɹ̩ɡɑtən,0.233,0.435,0.413,0.416,0.022,0.185
emancipate,ɪmænsəpejt,0.25,0.416,0.36,0.416,0.057,0.322
dame,dejm,0.436,0.449,0.382,0.416,0.067,0.682
deterrent,dɪtɹ̩ɹənt,0.35,0.408,0.405,0.416,0.003,0.408
jealous,d͡ʒɛləs,0.242,0.417,0.437,0.416,-0.02,0.292
lever,lɛvɹ̩,0.476,0.411,0.46,0.416,-0.05,0.942
amour,əmɹ,0.383,0.412,0.445,0.416,-0.034,
reside,ɹɪzajd,0.367,0.438,0.426,0.416,0.012,0.548
appall,æpəl,0.367,0.428,0.413,0.416,0.015,0.202
chef,ʃɛf,0.25,0.443,0.323,0.416,0.12,0.825
expiration,ɛkspɹ̩ejʃən,0.515,0.429,0.433,0.416,-0.003,0.402
omnipresent,ɑmnɪpɹɛzənt,0.431,0.417,0.44,0.416,-0.023,0.105
deli,dɛli,0.379,0.416,0.528,0.416,-0.112,0.893
wed,wɛd,0.45,0.402,0.36,0.416,0.042,0.528
covenant,kʌvənənt,0.35,0.403,0.42,0.416,-0.016,0.422
cancellation,kænsəlejʃən,0.4,0.432,0.449,0.416,-0.017,0.275
latest,lejtəst,0.233,0.438,0.435,0.416,0.003,0.267
episode,ɛpəsowd,0.433,0.41,0.331,0.416,0.079,0.555
wondrous,wʌndɹəs,0.5,0.44,0.387,0.416,0.053,0.115
dud,dʌd,0.617,0.437,0.317,0.416,0.119,0.445
enrage,ɛnɹejd͡ʒ,0.606,0.406,0.255,0.416,0.151,0.422
politicize,pəlɪtɪsajz,0.45,0.434,0.462,0.416,-0.028,0.208
synthesis,sɪnθəsəs,0.25,0.426,0.601,0.416,-0.175,0.135
pawn,pɔn,0.6,0.424,0.435,0.416,-0.01,0.725
defective,dɪfɛktɪv,0.212,0.434,0.343,0.416,0.091,0.39
entrails,ɛntɹəlz,0.383,0.42,0.521,0.416,-0.101,0.895
painted,pejntəd,0.467,0.422,0.387,0.416,0.035,0.875
alienation,ejliənejʃən,0.4,0.389,0.478,0.416,-0.089,0.182
activity,æktɪvəti,0.433,0.425,0.507,0.416,-0.082,0.43
toss,tɔs,0.633,0.421,0.401,0.416,0.019,0.74
racism,ɹejsɪzəm,0.417,0.417,0.404,0.416,0.013,0.34
cheetah,t͡ʃitə,0.417,0.427,0.382,0.416,0.045,0.925
burdened,bɹ̩dənd,0.4,0.433,0.392,0.416,0.041,
gynecologist,ɡajnəkɑləd͡ʒəst,0.333,0.438,0.392,0.416,0.046,0.847
assault,əsɔlt,0.583,0.405,0.445,0.416,-0.04,0.602
resilience,ɹɪzɪliəns,0.467,0.426,0.502,0.416,-0.077,0.315
solicit,səlɪsɪt,0.383,0.421,0.402,0.416,0.019,0.458
liberality,lɪbɹ̩æləti,0.545,0.431,0.37,0.416,0.061,0.125
realization,ɹiləzejʃən,0.333,0.423,0.39,0.416,0.032,0.135
debate,dəbejt,0.556,0.415,0.308,0.416,0.106,0.545
criminal,kɹɪmənəl,0.417,0.427,0.4,0.416,0.027,0.62
orgy,ɔɹd͡ʒi,0.318,0.441,0.385,0.416,0.056,0.668
undercover,ʌndɹ̩kʌvɹ̩,0.55,0.435,0.381,0.416,0.054,0.36
metaphysical,mɛtəfɪzɪkəl,0.403,0.403,0.504,0.416,-0.101,0.135
irresolute,ɪɹəsəlut,0.222,0.416,0.503,0.416,-0.087,
neediness,nidinəs,0.583,0.424,0.41,0.416,0.014,0.11
fashionable,fæʃənəbəl,0.5,0.406,0.387,0.416,0.019,0.232
chorus,kɔɹəs,0.417,0.418,0.364,0.416,0.054,0.758
harassment,hɹ̩æsmənt,0.288,0.454,0.436,0.416,0.018,0.395
eyesore,ajsɔɹ,0.65,0.405,0.378,0.416,0.027,0.685
interface,ɪntɹ̩fejs,0.567,0.427,0.519,0.416,-0.092,0.452
elaborate,ɪlæbɹət,0.444,0.43,0.44,0.416,-0.01,0.42
warfare,wɔɹfɛɹ,0.561,0.414,0.548,0.416,-0.134,0.507
inapproachable,ɪnəpɹowt͡ʃəbəl,0.35,0.426,0.377,0.416,0.048,0.312
aneurysm,ənɹizəm,0.242,0.401,0.346,0.416,0.055,0.698
beta,bejtə,0.2,0.394,0.376,0.416,0.018,0.46
heretic,hɛɹətɪk,0.424,0.419,0.406,0.416,0.013,0.558
restful,ɹɛstfəl,0.514,0.435,0.384,0.416,0.052,0.26
dire,dajɹ,0.517,0.45,0.308,0.416,0.142,0.2
vain,vejn,0.267,0.431,0.486,0.416,-0.055,0.227
underbelly,ʌndɹ̩bɛli,0.733,0.423,0.41,0.416,0.014,0.76
magician,məd͡ʒɪʃən,0.452,0.41,0.466,0.416,-0.057,0.802
fetish,fɛtɪʃ,0.439,0.421,0.454,0.416,-0.033,0.37
euphoria,jufɔɹiə,0.55,0.401,0.404,0.416,-0.003,0.118
panda,pændə,0.433,0.41,0.34,0.416,0.07,0.938
wear,wɛɹ,0.389,0.406,0.401,0.416,0.005,0.652
particle,pɑɹtəkəl,0.6,0.45,0.44,0.416,0.011,0.695
peddle,pɛdəl,0.679,0.403,0.371,0.416,0.031,0.76
informer,ɪnfɔɹmɹ̩,0.49,0.416,0.4,0.416,0.016,0.538
remainder,ɹɪmejndɹ̩,0.417,0.423,0.472,0.416,-0.048,0.528
daring,dɛɹɪŋ,0.333,0.408,0.467,0.416,-0.059,0.178
marvelous,mɑɹvələs,0.375,0.434,0.439,0.416,-0.005,0.26
inexpressible,ɪnɪkspɹɛsəbəl,0.433,0.431,0.416,0.416,0.015,0.172
avow,əvaw,0.292,0.398,0.399,0.416,-0.001,
infirmary,ɪnfɹ̩mɹ̩i,0.25,0.424,0.408,0.416,0.017,0.888
impending,ɪmpɛndɪŋ,0.611,0.432,0.606,0.416,-0.174,0.12
amputee,æmpjəti,0.389,0.433,0.467,0.416,-0.034,0.948
justifiable,d͡ʒʌstəfajəbəl,0.167,0.416,0.364,0.416,0.052,0.215
universalism,junəvɹ̩səlɪzəm,0.375,0.413,0.298,0.416,0.115,0.16
parallel,pɛɹəlɛl,0.383,0.394,0.32,0.416,0.075,0.54
survivable,sɹ̩vajvəbəl,0.433,0.432,0.432,0.416,0.0,0.332
rhapsody,ɹæpsədi,0.286,0.443,0.364,0.415,0.079,0.458
valentine,væləntajn,0.364,0.426,0.382,0.415,0.044,0.45
predicate,pɹɛdɪkət,0.25,0.421,0.386,0.415,0.035,0.178
accountant,əkawntənt,0.47,0.423,0.44,0.415,-0.017,0.852
heredity,hɹ̩ɛdəti,0.283,0.389,0.523,0.415,-0.134,0.202
talented,tæləntəd,0.3,0.401,0.369,0.415,0.032,0.26
rage,ɹejd͡ʒ,0.455,0.469,0.412,0.415,0.058,0.532
oppressive,əpɹɛsɪv,0.433,0.397,0.389,0.415,0.008,0.16
electronic,ɪlɛktɹɑnɪk,0.5,0.449,0.362,0.415,0.087,0.575
interjection,ɪntɹ̩d͡ʒɛkʃən,0.333,0.428,0.448,0.415,-0.02,0.368
boysenberry,bojsənbɛɹi,0.333,0.424,0.491,0.415,-0.067,0.938
nursery,nɹ̩sɹ̩i,0.424,0.427,0.441,0.415,-0.014,0.87
inglorious,ɪnɡlɔɹiəs,0.333,0.429,0.547,0.415,-0.118,0.13
frosted,fɹɔstəd,0.583,0.428,0.465,0.415,-0.037,0.75
chemical,kɛməkəl,0.517,0.422,0.346,0.415,0.076,0.715
novice,nɑvəs,0.333,0.412,0.359,0.415,0.053,0.42
cellist,t͡ʃɛləst,0.444,0.434,0.506,0.415,-0.072,0.827
televise,tɛləvajz,0.383,0.408,0.334,0.415,0.074,0.5
acquaintance,əkwejntəns,0.117,0.425,0.473,0.415,-0.048,0.602
mutuality,mjut͡ʃəæləti,0.383,0.437,0.344,0.415,0.094,0.188
legacy,lɛɡəsi,0.417,0.423,0.506,0.415,-0.083,0.1
near,nɪɹ,0.517,0.417,0.491,0.415,-0.074,0.448
meteorology,mitiɹ̩ɑləd͡ʒi,0.517,0.444,0.32,0.415,0.123,0.408
sadist,sejdəst,0.533,0.429,0.468,0.415,-0.039,0.43
vegetable,vɛd͡ʒtəbəl,0.233,0.419,0.401,0.415,0.018,0.972
eventuality,əvɛnt͡ʃuælɪti,0.258,0.418,0.401,0.415,0.017,0.143
raffle,ɹæfəl,0.424,0.434,0.442,0.415,-0.009,0.72
inhospitable,ɪnhɑspətəbəl,0.545,0.429,0.377,0.415,0.052,0.23
payday,pejdej,0.533,0.424,0.277,0.415,0.147,0.59
unusual,ənjuʒəwəl,0.409,0.415,0.338,0.415,0.078,0.302
netting,nɛtɪŋ,0.59,0.395,0.529,0.415,-0.134,0.847
tire,tajɹ̩,0.283,0.403,0.403,0.415,0.001,1.0
appreciate,əpɹiʃiejt,0.467,0.444,0.324,0.415,0.12,0.308
unhappy,ənhæpi,0.528,0.444,0.435,0.415,0.009,0.26
finite,fajnajt,0.424,0.437,0.421,0.415,0.015,0.185
reflection,ɹəflɛkʃən,0.433,0.434,0.4,0.415,0.034,0.572
considering,kənsɪdɹ̩ɪŋ,0.317,0.43,0.485,0.415,-0.055,0.188
tutorial,tutɔɹiəl,0.258,0.434,0.428,0.415,0.006,0.518
decompression,dikəmpɹɛʃən,0.367,0.441,0.313,0.415,0.127,0.518
benign,bɪnajn,0.3,0.429,0.342,0.415,0.087,0.222
under,ʌndɹ̩,0.59,0.4,0.363,0.415,0.037,0.612
security,sɪkjʊɹəti,0.542,0.432,0.402,0.415,0.03,0.455
rhinoceros,ɹajnɑsɹ̩əs,0.333,0.411,0.347,0.415,0.064,0.938
unsung,ənsʌŋ,0.319,0.416,0.383,0.415,0.033,0.192
invert,ɪnvɹ̩t,0.317,0.429,0.442,0.415,-0.013,0.602
commendable,kəmɛndəbəl,0.394,0.4,0.379,0.415,0.021,0.302
transcendental,tɹænsəndɛntəl,0.394,0.411,0.357,0.415,0.054,0.12
lineage,lɪniəd͡ʒ,0.533,0.425,0.39,0.415,0.035,0.538
wedding,wɛdɪŋ,0.397,0.421,0.449,0.415,-0.028,0.73
survivor,sɹ̩vajvɹ̩,0.55,0.449,0.418,0.415,0.031,0.582
anus,ɑnəs,0.3,0.374,0.55,0.415,-0.176,0.965
misunderstanding,mɪsəndɹ̩stændɪŋ,0.292,0.439,0.442,0.415,-0.003,0.242
rattle,ɹætəl,0.767,0.424,0.382,0.414,0.042,0.768
maintenance,mejntənəns,0.303,0.401,0.336,0.414,0.065,0.518
voyage,vojəd͡ʒ,0.515,0.422,0.423,0.414,-0.002,0.608
measurement,mɛʒɹ̩mənt,0.227,0.422,0.419,0.414,0.002,0.565
desirous,dɪsɪɹəs,0.385,0.404,0.379,0.414,0.026,0.125
immortality,ɪmɔɹtælɪti,0.456,0.42,0.294,0.414,0.126,0.13
gluttony,ɡlʌtəni,0.545,0.447,0.48,0.414,-0.033,0.49
clarify,klɛɹəfaj,0.467,0.425,0.432,0.414,-0.006,0.267
winner,wɪnɹ̩,0.733,0.415,0.487,0.414,-0.073,0.552
horizon,hɹ̩ajzən,0.542,0.424,0.424,0.414,0.001,0.86
memo,mɛmow,0.333,0.437,0.355,0.414,0.083,0.812
buffet,bʌfət,0.417,0.424,0.351,0.414,0.073,0.918
friend,fɹɛnd,0.348,0.434,0.4,0.414,0.034,0.518
otherness,ʌðɹ̩nəs,0.417,0.417,0.374,0.414,0.043,0.155
recommend,ɹɛkəmɛnd,0.5,0.388,0.415,0.414,-0.027,0.185
thickness,θɪknəs,0.783,0.473,0.455,0.414,0.018,0.592
contend,kəntɛnd,0.283,0.411,0.438,0.414,-0.027,0.267
observance,əbzɹ̩vəns,0.533,0.425,0.473,0.414,-0.048,0.363
epilepsy,ɛpəlɛpsi,0.283,0.402,0.267,0.414,0.136,0.572
vulnerable,vʌlnɹ̩əbəl,0.317,0.423,0.396,0.414,0.027,0.25
sausage,sɔsəd͡ʒ,0.217,0.419,0.401,0.414,0.017,0.97
